rk,name,team,gp,ab,h,rbi,bb,x2b,x3b,hr,xbh,k,avg,obp,slg,hbp,sf,sh,hdp,go,fo,go_fo,pa,season,player_type,total_bases,non_hr_xbh,x3b_from_slg,x2b_from_slg,player_name,x1b,ops,iso,bb_rate,k_rate,hr_rate,xbh_rate,woba
102,J Steele,Glacier Range Riders,61,204,66,59,43,20,0,6,26,60,0.324,0.434,0.51,2,7,3,7,42,43,0.98,259,2026,hitter,104,20,0,20,J Steele,40,0.944,0.186,0.16602316602316602,0.23166023166023167,0.023166023166023165,0.10038610038610038,0.408828125
103,W Mitchell,Idaho Falls Chukars,85,350,113,91,38,18,1,20,39,83,0.323,0.399,0.551,11,7,1,5,66,92,0.72,407,2026,hitter,193,19,1,18,W Mitchell,74,0.9500000000000001,0.22800000000000004,0.09336609336609336,0.20393120393120392,0.04914004914004914,0.09582309582309582,0.4098226600985221
104,T Stone,Ogden Raptors,74,273,88,73,45,16,0,9,25,62,0.322,0.415,0.48,1,4,NA,10,58,65,0.89,323,2026,hitter,131,16,0,16,T Stone,63,0.895,0.15799999999999997,0.1393188854489164,0.19195046439628483,0.02786377708978328,0.07739938080495357,0.3930681114551084
105,J Feliciano,Missoula PaddleHeads,25,87,28,14,20,6,0,1,7,17,0.322,0.478,0.425,6,0,NA,7,28,12,2.33,113,2026,hitter,37,6,0,6,J Feliciano,21,0.903,0.10299999999999998,0.17699115044247787,0.1504424778761062,0.008849557522123894,0.061946902654867256,0.4115663716814159
106,J Johnson Jr.,Billings Mustangs,89,358,115,98,45,22,3,28,53,95,0.321,0.404,0.634,6,2,1,12,82,63,1.3,412,2026,hitter,227,25,3,22,J Johnson Jr.,62,1.038,0.313,0.10922330097087378,0.23058252427184467,0.06796116504854369,0.12864077669902912,0.44300729927007293
107,Z Roos,Yuba-Sutter Freebirds,40,153,49,29,23,13,2,4,19,22,0.32,0.418,0.51,4,2,1,2,34,48,0.71,183,2026,hitter,78,15,2,13,Z Roos,30,0.9279999999999999,0.19,0.12568306010928962,0.12021857923497267,0.02185792349726776,0.10382513661202186,0.4041593406593406
108,C Garner,Glacier Range Riders,91,356,114,91,73,23,1,15,39,94,0.32,0.432,0.517,1,5,2,7,63,89,0.71,437,2026,hitter,184,24,1,23,C Garner,75,0.9490000000000001,0.197,0.16704805491990846,0.2151029748283753,0.034324942791762014,0.08924485125858124,0.4139218390804597
109,J Begora,Boise Hawks,61,238,76,47,31,19,1,6,26,67,0.319,0.429,0.483,16,2,3,5,46,49,0.94,290,2026,hitter,115,20,1,19,J Begora,50,0.9119999999999999,0.16399999999999998,0.10689655172413794,0.23103448275862068,0.020689655172413793,0.0896551724137931,0.4031811846689895
110,D Murillo,Boise Hawks,24,110,35,22,6,6,2,2,10,21,0.318,0.37,0.464,3,0,1,1,30,19,1.58,120,2026,hitter,51,8,2,6,D Murillo,25,0.8340000000000001,0.14600000000000002,0.05,0.175,0.016666666666666666,0.08333333333333333,0.36610084033613444
110,C Royer,Idaho Falls Chukars,13,44,14,8,6,0,0,1,1,14,0.318,0.415,0.386,2,1,NA,2,5,11,0.45,53,2026,hitter,17,0,0,0,C Royer,13,0.8009999999999999,0.068,0.11320754716981132,0.2641509433962264,0.018867924528301886,0.018867924528301886,0.36281132075471695
112,T Specht,Great Falls Voyagers,96,426,135,92,68,29,15,14,58,55,0.317,0.408,0.554,1,5,NA,11,94,140,0.67,500,2026,hitter,236,44,15,29,T Specht,77,0.962,0.23700000000000004,0.136,0.11,0.028,0.116,0.413062
113,C Bess,Long Beach Coast,89,363,115,115,39,24,0,27,51,69,0.317,0.385,0.606,6,8,NA,3,61,121,0.5,416,2026,hitter,220,24,0,24,C Bess,64,0.991,0.289,0.09375,0.1658653846153846,0.06490384615384616,0.12259615384615384,0.42140625000000004
114,R Petersen,Idaho Falls Chukars,5,19,6,6,NA,0,0,1,1,3,0.316,0.333,0.474,1,1,NA,2,2,8,0.25,21,2026,hitter,9,0,0,0,R Petersen,5,0.8069999999999999,0.15799999999999997,NA,0.14285714285714285,0.047619047619047616,0.047619047619047616,NA
115,C Vaughan,Idaho Falls Chukars,67,244,77,58,48,17,0,8,25,67,0.316,0.441,0.484,9,3,5,1,51,49,1.04,309,2026,hitter,118,17,0,17,C Vaughan,52,0.925,0.16799999999999998,0.1553398058252427,0.2168284789644013,0.025889967637540454,0.08090614886731391,0.40858223684210526
116,N Burns II,Billings Mustangs,38,127,40,29,32,10,1,3,14,17,0.315,0.451,0.48,2,3,NA,4,23,42,0.55,164,2026,hitter,61,11,1,10,N Burns II,26,0.931,0.16499999999999998,0.1951219512195122,0.10365853658536585,0.018292682926829267,0.08536585365853659,0.4100060975609756
116,T Moore,Oakland Ballers,36,127,40,39,12,7,1,10,18,22,0.315,0.39,0.622,5,2,NA,1,23,40,0.57,146,2026,hitter,79,8,1,7,T Moore,22,1.012,0.307,0.0821917808219178,0.1506849315068493,0.0684931506849315,0.1232876712328767,0.4311575342465753
118,T McKenzie,RedPocket Mobiles,90,321,101,56,34,21,1,15,37,74,0.315,0.382,0.526,3,3,2,7,63,81,0.78,363,2026,hitter,169,22,1,21,T McKenzie,64,0.908,0.21100000000000002,0.09366391184573003,0.20385674931129477,0.04132231404958678,0.10192837465564739,0.3941274238227147
119,B Wright,Billings Mustangs,69,217,68,54,36,9,11,10,30,67,0.313,0.416,0.594,5,4,5,4,43,46,0.93,267,2026,hitter,129,20,11,9,B Wright,38,1.01,0.28099999999999997,0.1348314606741573,0.250936329588015,0.03745318352059925,0.11235955056179775,0.42908015267175564
120,S Coffman,Long Beach Coast,86,348,109,58,34,12,1,6,19,58,0.313,0.376,0.405,2,2,7,9,119,65,1.83,393,2026,hitter,141,13,1,12,S Coffman,90,0.781,0.09200000000000003,0.08651399491094147,0.1475826972010178,0.015267175572519083,0.04834605597964377,0.3479222797927461
121,B Cannon,Modesto Roadsters,93,339,106,80,95,20,2,18,40,73,0.313,0.463,0.543,4,5,NA,5,70,92,0.76,443,2026,hitter,184,22,2,20,B Cannon,66,1.006,0.23000000000000004,0.2144469525959368,0.16478555304740405,0.040632054176072234,0.09029345372460497,0.4368306997742664
122,P Depasquale,Boise Hawks,32,128,40,26,9,7,NA,NA,7,28,0.313,0.381,0.367,7,3,4,5,31,33,0.94,151,2026,hitter,47,NA,NA,NA,P Depasquale,NA,0.748,0.05399999999999999,0.059602649006622516,0.18543046357615894,NA,0.046357615894039736,NA
123,C Yuran,Yuba-Sutter Freebirds,63,202,63,32,38,13,0,5,18,37,0.312,0.422,0.45,2,2,4,1,53,51,1.04,248,2026,hitter,91,13,0,13,C Yuran,45,0.872,0.138,0.1532258064516129,0.14919354838709678,0.020161290322580645,0.07258064516129033,0.3879180327868852
124,W Grant,Boise Hawks,58,225,70,63,43,16,2,9,27,49,0.311,0.419,0.52,0,2,3,5,49,57,0.86,273,2026,hitter,117,18,2,16,W Grant,43,0.9390000000000001,0.20900000000000002,0.1575091575091575,0.1794871794871795,0.03296703296703297,0.0989010989010989,0.4086333333333333
124,T Rogers,Oakland Ballers,28,90,28,19,9,3,0,5,8,22,0.311,0.379,0.511,2,2,NA,2,20,17,1.18,103,2026,hitter,46,3,0,3,T Rogers,20,0.89,0.2,0.08737864077669903,0.21359223300970873,0.04854368932038835,0.07766990291262135,0.38574757281553396
23,C Vest,Long Beach Coast,95,354,107,95,52,27,2,14,43,85,0.302,0.413,0.508,24,13,1,1,65,100,0.65,444,2026,hitter,180,29,2,27,C Vest,64,0.921,0.20600000000000002,0.11711711711711711,0.19144144144144143,0.03153153153153153,0.09684684684684684,0.3995553047404063
29,J Jablonski,Long Beach Coast,88,313,97,88,53,22,1,23,46,87,0.31,0.416,0.607,7,4,NA,7,57,72,0.79,377,2026,hitter,190,23,1,22,J Jablonski,51,1.023,0.297,0.14058355437665782,0.23076923076923078,0.0610079575596817,0.1220159151193634,0.4371697612732095
30,T Rover,Glacier Range Riders,86,325,97,86,57,21,1,13,35,68,0.298,0.406,0.489,6,6,1,5,79,78,1.01,395,2026,hitter,159,22,1,21,T Rover,62,0.895,0.191,0.14430379746835442,0.17215189873417722,0.03291139240506329,0.08860759493670886,0.3917208121827411
37,J Millan,Glacier Range Riders,79,311,86,79,53,14,3,23,40,117,0.277,0.389,0.563,5,1,2,2,39,72,0.54,372,2026,hitter,175,17,3,14,J Millan,46,0.952,0.2859999999999999,0.1424731182795699,0.31451612903225806,0.06182795698924731,0.10752688172043011,0.41079189189189186
43,A Swenda,Great Falls Voyagers,87,311,91,74,89,26,0,10,36,81,0.293,0.445,0.473,1,6,NA,10,62,79,0.78,407,2026,hitter,147,26,0,26,A Swenda,55,0.9179999999999999,0.18,0.21867321867321868,0.19901719901719903,0.02457002457002457,0.08845208845208845,0.40547420147420143
51,W Bermudez,Missoula PaddleHeads,75,281,84,69,53,13,0,19,32,81,0.299,0.441,0.548,20,2,1,13,58,54,1.07,357,2026,hitter,154,13,0,13,W Bermudez,52,0.9890000000000001,0.24900000000000005,0.1484593837535014,0.226890756302521,0.05322128851540616,0.0896358543417367,0.4315393258426966
51,J McHenry,Billings Mustangs,84,309,88,69,72,19,1,16,36,81,0.285,0.427,0.508,6,2,1,6,51,88,0.58,390,2026,hitter,157,20,1,19,J McHenry,52,0.935,0.22300000000000003,0.18461538461538463,0.2076923076923077,0.041025641025641026,0.09230769230769231,0.41020308483290485
53,H Dunhurst,Modesto Roadsters,57,196,59,68,35,11,1,15,27,58,0.301,0.414,0.597,7,6,1,NA,31,52,0.6,245,2026,hitter,117,12,1,11,H Dunhurst,32,1.011,0.296,0.14285714285714285,0.23673469387755103,0.061224489795918366,0.11020408163265306,0.4292295081967213
53,K Liniak,Modesto Roadsters,78,289,86,68,44,21,1,15,37,57,0.298,0.394,0.533,4,3,1,2,50,97,0.52,341,2026,hitter,154,22,1,21,K Liniak,49,0.927,0.23500000000000004,0.12903225806451613,0.16715542521994134,0.04398826979472141,0.10850439882697947,0.4017117647058823
55,J Piatkiewicz,Boise Hawks,76,258,77,67,60,16,0,7,23,59,0.298,0.434,0.442,7,7,4,6,67,60,1.12,336,2026,hitter,114,16,0,16,J Piatkiewicz,54,0.876,0.14400000000000002,0.17857142857142858,0.17559523809523808,0.020833333333333332,0.06845238095238096,0.38990662650602415
59,E Santos,Oakland Ballers,92,336,97,63,57,26,4,18,48,72,0.289,0.405,0.551,10,2,1,9,84,79,1.06,406,2026,hitter,185,30,4,26,E Santos,49,0.9560000000000001,0.26200000000000007,0.14039408866995073,0.17733990147783252,0.04433497536945813,0.11822660098522167,0.4133086419753086
65,P Mills,Billings Mustangs,61,254,73,60,31,17,2,10,29,43,0.287,0.366,0.488,1,1,NA,7,65,64,1.02,287,2026,hitter,124,19,2,17,P Mills,44,0.854,0.201,0.10801393728222997,0.14982578397212543,0.03484320557491289,0.10104529616724739,0.37293728222996514
69,H Dodson,Ogden Raptors,61,214,59,58,25,12,0,11,23,50,0.276,0.376,0.486,12,4,7,6,42,70,0.6,262,2026,hitter,104,12,0,12,H Dodson,36,0.862,0.20999999999999996,0.09541984732824428,0.19083969465648856,0.04198473282442748,0.08778625954198473,0.37743137254901965
72,L Beard,Glacier Range Riders,79,300,91,57,45,18,0,12,30,83,0.303,0.406,0.483,8,2,1,3,55,69,0.8,356,2026,hitter,145,18,0,18,L Beard,61,0.889,0.18,0.12640449438202248,0.23314606741573032,0.033707865168539325,0.08426966292134831,0.39178591549295777
75,C Castaneda,Yuba-Sutter Freebirds,76,284,84,54,32,17,0,8,25,66,0.296,0.375,0.44,5,2,NA,13,62,68,0.91,323,2026,hitter,125,17,0,17,C Castaneda,59,0.815,0.14400000000000002,0.09907120743034056,0.2043343653250774,0.02476780185758514,0.07739938080495357,0.36067182662538694
77,J Donahue,Yuba-Sutter Freebirds,82,279,79,53,43,13,1,11,25,55,0.283,0.393,0.455,8,1,6,2,81,64,1.27,337,2026,hitter,127,14,1,13,J Donahue,54,0.8480000000000001,0.17200000000000004,0.12759643916913946,0.1632047477744807,0.032640949554896145,0.07418397626112759,0.3765800604229607
80,D Jackson,Boise Hawks,70,233,68,51,30,13,2,4,19,33,0.292,0.394,0.416,13,6,7,1,64,76,0.84,289,2026,hitter,97,15,2,13,D Jackson,49,0.81,0.124,0.10380622837370242,0.11418685121107267,0.01384083044982699,0.0657439446366782,0.36084042553191487
80,E Manzo,RedPocket Mobiles,71,254,78,51,22,14,0,8,22,58,0.307,0.372,0.457,6,3,1,12,62,56,1.11,286,2026,hitter,116,14,0,14,E Manzo,56,0.829,0.15000000000000002,0.07692307692307693,0.20279720279720279,0.027972027972027972,0.07692307692307693,0.36435789473684216
84,J Collura,Oakland Ballers,78,258,77,50,54,16,1,8,25,47,0.298,0.423,0.461,3,2,NA,6,53,79,0.67,317,2026,hitter,119,17,1,16,J Collura,52,0.884,0.16300000000000003,0.17034700315457413,0.14826498422712933,0.025236593059936908,0.07886435331230283,0.3923091482649842
84,N Leehey,Oakland Ballers,81,252,71,50,23,10,0,15,25,67,0.282,0.338,0.5,1,5,NA,8,55,62,0.89,281,2026,hitter,126,10,0,10,N Leehey,46,0.8380000000000001,0.21800000000000003,0.08185053380782918,0.23843416370106763,0.05338078291814947,0.08896797153024912,0.361797153024911
87,D Dixon,Yuba-Sutter Freebirds,79,263,67,47,24,13,1,6,20,54,0.255,0.319,0.38,1,0,6,5,74,68,1.09,294,2026,hitter,100,14,1,13,D Dixon,47,0.6990000000000001,0.125,0.08163265306122448,0.1836734693877551,0.02040816326530612,0.06802721088435375,0.3116770833333333
90,E Barrera,Idaho Falls Chukars,57,192,57,44,42,10,0,7,17,48,0.297,0.426,0.458,5,5,4,2,37,50,0.74,248,2026,hitter,88,10,0,10,E Barrera,40,0.884,0.16100000000000003,0.1693548387096774,0.1935483870967742,0.028225806451612902,0.06854838709677419,0.3915040983606557
90,Z Blaszak,Great Falls Voyagers,71,248,75,44,53,12,2,7,21,57,0.302,0.433,0.452,7,4,1,3,54,64,0.84,313,2026,hitter,112,14,2,12,Z Blaszak,54,0.885,0.15000000000000002,0.16932907348242812,0.18210862619808307,0.022364217252396165,0.0670926517571885,0.39348397435897436
92,J Boyd,Modesto Roadsters,62,215,65,43,48,11,5,9,25,63,0.302,0.428,0.526,2,4,2,NA,34,55,0.62,271,2026,hitter,113,16,5,11,J Boyd,40,0.954,0.22400000000000003,0.17712177121771217,0.23247232472324722,0.033210332103321034,0.09225092250922509,0.41284014869888475
92,S Gutierrez,Missoula PaddleHeads,57,187,50,43,30,12,1,8,21,66,0.267,0.383,0.471,5,0,NA,2,30,38,0.79,222,2026,hitter,88,13,1,12,S Gutierrez,29,0.854,0.20399999999999996,0.13513513513513514,0.2972972972972973,0.036036036036036036,0.0945945945945946,0.3771981981981982
95,K Frett,RedPocket Mobiles,64,215,63,42,26,22,0,16,38,64,0.293,0.38,0.619,6,3,NA,5,39,52,0.75,250,2026,hitter,133,22,0,22,K Frett,25,0.999,0.326,0.104,0.256,0.064,0.152,0.42419999999999997
96,B Bishop,RedPocket Mobiles,62,236,73,41,35,19,4,12,35,62,0.309,0.403,0.576,4,3,NA,2,48,48,1,278,2026,hitter,136,23,4,19,B Bishop,38,0.979,0.26699999999999996,0.12589928057553956,0.22302158273381295,0.04316546762589928,0.12589928057553956,0.41944964028776976
99,P Roche Jr.,Long Beach Coast,58,216,64,40,37,13,0,7,20,39,0.296,0.429,0.454,13,0,1,8,61,49,1.24,267,2026,hitter,98,13,0,13,P Roche Jr.,44,0.883,0.15800000000000003,0.13857677902621723,0.14606741573033707,0.026217228464419477,0.0749063670411985,0.39555639097744355
101,J Chavez,RedPocket Mobiles,67,236,69,39,42,12,1,11,24,71,0.292,0.401,0.492,3,3,NA,2,51,47,1.09,284,2026,hitter,116,13,1,12,J Chavez,45,0.893,0.2,0.14788732394366197,0.25,0.03873239436619718,0.08450704225352113,0.39114436619718307
103,D Aragon,Yuba-Sutter Freebirds,60,202,60,38,25,11,0,7,18,43,0.297,0.389,0.455,6,1,1,4,55,42,1.31,235,2026,hitter,92,11,0,11,D Aragon,42,0.8440000000000001,0.15800000000000003,0.10638297872340426,0.1829787234042553,0.029787234042553193,0.07659574468085106,0.3742136752136752
103,A Collins,Glacier Range Riders,68,181,56,38,27,9,2,4,15,39,0.309,0.404,0.448,3,2,1,4,45,41,1.1,214,2026,hitter,81,11,2,9,A Collins,41,0.8520000000000001,0.139,0.1261682242990654,0.1822429906542056,0.018691588785046728,0.07009345794392523,0.37689671361502347
103,L Sutter,Modesto Roadsters,48,155,43,38,40,9,1,11,21,48,0.277,0.432,0.561,3,1,NA,1,21,44,0.48,199,2026,hitter,87,10,1,9,L Sutter,22,0.9930000000000001,0.28400000000000003,0.20100502512562815,0.24120603015075376,0.05527638190954774,0.10552763819095477,0.4294874371859297
107,C Bufford,Oakland Ballers,50,189,55,37,21,10,1,7,18,50,0.291,0.362,0.466,1,2,NA,6,45,39,1.15,213,2026,hitter,88,11,1,10,C Bufford,37,0.8280000000000001,0.17500000000000004,0.09859154929577464,0.2347417840375587,0.03286384976525822,0.08450704225352113,0.36197652582159623
107,I Nunez,Yuba-Sutter Freebirds,45,152,41,37,15,11,0,6,17,45,0.27,0.353,0.461,5,1,NA,4,28,35,0.8,173,2026,hitter,70,11,0,11,I Nunez,24,0.8140000000000001,0.191,0.08670520231213873,0.26011560693641617,0.03468208092485549,0.09826589595375723,0.3575664739884393
110,A Mata,Long Beach Coast,69,229,63,36,33,15,0,3,18,33,0.275,0.375,0.38,5,2,3,7,75,55,1.36,272,2026,hitter,87,15,0,15,A Mata,45,0.755,0.10499999999999998,0.1213235294117647,0.1213235294117647,0.011029411764705883,0.0661764705882353,0.34092193308550184
112,W Ponce,Great Falls Voyagers,44,151,41,35,28,9,2,4,15,25,0.272,0.399,0.437,8,6,1,3,44,44,1,194,2026,hitter,66,11,2,9,W Ponce,26,0.8360000000000001,0.16499999999999998,0.14432989690721648,0.12886597938144329,0.020618556701030927,0.07731958762886598,0.3692176165803109
118,E Good,Missoula PaddleHeads,31,104,29,31,9,3,0,3,6,13,0.279,0.336,0.394,1,2,3,4,40,23,1.74,119,2026,hitter,41,3,0,3,E Good,23,0.73,0.11499999999999999,0.07563025210084033,0.1092436974789916,0.025210084033613446,0.05042016806722689,0.3230344827586206
119,J McLaughlin,Glacier Range Riders,57,200,56,30,32,13,2,3,18,53,0.28,0.381,0.41,2,2,2,2,48,47,1.02,238,2026,hitter,82,15,2,13,J McLaughlin,38,0.7909999999999999,0.12999999999999995,0.13445378151260504,0.22268907563025211,0.012605042016806723,0.07563025210084033,0.35307627118644064
123,B O'Sullivan,Oakland Ballers,62,199,58,29,24,8,0,4,12,44,0.291,0.364,0.392,0,2,1,3,41,54,0.76,226,2026,hitter,78,8,0,8,B O'Sullivan,46,0.756,0.10100000000000003,0.10619469026548672,0.19469026548672566,0.017699115044247787,0.05309734513274336,0.3376888888888888
87,E Amundson,Yuba-Sutter Freebirds,27,89,17,20,12,3,0,7,10,36,0.191,0.282,0.461,0,2,NA,NA,9,28,0.32,103,2026,hitter,41,3,0,3,E Amundson,7,0.743,0.27,0.11650485436893204,0.34951456310679613,0.06796116504854369,0.0970873786407767,0.32054368932038835
87,A Barranca,Great Falls Voyagers,43,158,42,28,23,12,0,7,19,45,0.266,0.376,0.475,5,0,NA,3,33,34,0.97,186,2026,hitter,75,12,0,12,A Barranca,23,0.851,0.20899999999999996,0.12365591397849462,0.24193548387096775,0.03763440860215054,0.10215053763440861,0.37560752688172044
87,H Nieves,RedPocket Mobiles,24,99,30,28,12,5,1,7,13,27,0.303,0.374,0.586,1,3,NA,NA,16,30,0.53,115,2026,hitter,58,6,1,5,H Nieves,17,0.96,0.283,0.10434782608695652,0.23478260869565218,0.06086956521739131,0.11304347826086956,0.40674782608695653
99,J Cabuyaban,RedPocket Mobiles,28,96,19,19,18,1,1,6,8,32,0.198,0.336,0.417,3,2,NA,2,14,31,0.45,119,2026,hitter,40,2,1,1,J Cabuyaban,11,0.753,0.21899999999999997,0.15126050420168066,0.2689075630252101,0.05042016806722689,0.06722689075630252,0.33484873949579835
109,N Poss,RedPocket Mobiles,34,104,25,21,17,1,0,5,6,24,0.24,0.357,0.394,3,2,NA,1,23,32,0.72,126,2026,hitter,41,1,0,1,N Poss,19,0.751,0.15400000000000003,0.1349206349206349,0.19047619047619047,0.03968253968253968,0.047619047619047616,0.33765079365079365
109,J Sisto,Boise Hawks,28,107,29,23,9,5,0,5,10,15,0.271,0.352,0.458,6,3,NA,6,37,27,1.37,125,2026,hitter,49,5,0,5,J Sisto,19,0.81,0.187,0.072,0.12,0.04,0.08,0.354192
109,C Smith,Oakland Ballers,37,116,32,19,22,3,0,5,8,23,0.276,0.4,0.431,2,0,NA,2,21,36,0.58,140,2026,hitter,50,3,0,3,C Smith,24,0.831,0.15499999999999997,0.15714285714285714,0.16428571428571428,0.03571428571428571,0.05714285714285714,0.37324285714285715
109,D Tauken,Missoula PaddleHeads,23,49,14,22,10,1,0,5,6,11,0.286,0.387,0.612,0,3,NA,1,11,13,0.85,62,2026,hitter,30,1,0,1,D Tauken,8,0.999,0.326,0.16129032258064516,0.1774193548387097,0.08064516129032258,0.0967741935483871,0.4158064516129032
109,P Winland Jr.,Long Beach Coast,15,51,12,12,2,0,0,5,5,16,0.235,0.316,0.529,4,0,NA,NA,17,3,5.67,57,2026,hitter,27,0,0,0,P Winland Jr.,7,0.845,0.29400000000000004,0.03508771929824561,0.2807017543859649,0.08771929824561403,0.08771929824561403,0.36822807017543857
123,T Best,Boise Hawks,30,99,27,27,25,4,0,4,8,31,0.273,0.447,0.434,7,1,2,4,27,15,1.8,134,2026,hitter,43,4,0,4,T Best,19,0.881,0.16099999999999998,0.1865671641791045,0.23134328358208955,0.029850746268656716,0.05970149253731343,0.398969696969697
123,K Carlson,Yuba-Sutter Freebirds,42,130,33,20,20,5,0,4,9,30,0.254,0.359,0.385,2,1,1,2,46,19,2.42,154,2026,hitter,50,5,0,5,K Carlson,24,0.744,0.131,0.12987012987012986,0.19480519480519481,0.025974025974025976,0.05844155844155844,0.3353921568627451
27,M Jackson,RedPocket Mobiles,41,121,29,18,15,5,4,3,12,42,0.24,0.363,0.421,9,1,NA,NA,15,35,0.43,146,2026,hitter,51,9,4,5,M Jackson,17,0.784,0.181,0.10273972602739725,0.2876712328767123,0.02054794520547945,0.0821917808219178,0.3497671232876712
31,L Figueroa,Modesto Roadsters,45,161,49,21,17,6,1,1,8,22,0.304,0.386,0.373,5,1,3,3,44,47,0.94,187,2026,hitter,60,7,1,6,L Figueroa,41,0.759,0.069,0.09090909090909091,0.11764705882352941,0.0053475935828877,0.0427807486631016,0.3428858695652174
52,A Folds,Boise Hawks,39,125,38,20,39,7,1,3,11,23,0.304,0.5,0.448,11,1,2,2,42,19,2.21,178,2026,hitter,56,8,1,7,A Folds,27,0.948,0.14400000000000002,0.21910112359550563,0.12921348314606743,0.016853932584269662,0.06179775280898876,0.4297954545454545
55,B Choi,Modesto Roadsters,31,100,29,27,22,9,2,3,14,28,0.29,0.416,0.51,1,2,NA,1,24,18,1.33,125,2026,hitter,51,11,2,9,B Choi,15,0.9259999999999999,0.22000000000000003,0.176,0.224,0.024,0.112,0.401568
55,B Pelle,Ogden Raptors,69,181,50,28,45,10,1,1,12,38,0.276,0.434,0.359,7,2,4,8,53,43,1.23,239,2026,hitter,65,11,1,10,B Pelle,38,0.7929999999999999,0.08299999999999996,0.18828451882845187,0.1589958158995816,0.0041841004184100415,0.0502092050209205,0.367127659574468
55,M Weaver,RedPocket Mobiles,31,82,17,10,21,3,3,NA,6,38,0.207,0.368,0.317,1,2,NA,1,13,15,0.87,106,2026,hitter,26,NA,NA,NA,M Weaver,NA,0.685,0.11000000000000001,0.19811320754716982,0.3584905660377358,NA,0.05660377358490566,NA
63,S Rich,Idaho Falls Chukars,19,71,20,6,7,2,0,1,3,21,0.282,0.346,0.352,0,0,NA,1,14,14,1,78,2026,hitter,25,2,0,2,S Rich,17,0.698,0.07,0.08974358974358974,0.2692307692307692,0.01282051282051282,0.038461538461538464,0.3149871794871795
71,"R Clayton, Jr.",RedPocket Mobiles,35,94,16,5,9,3,3,NA,6,48,0.17,0.25,0.266,1,0,NA,NA,13,13,1,104,2026,hitter,25,NA,NA,NA,"R Clayton, Jr.",NA,0.516,0.096,0.08653846153846154,0.46153846153846156,NA,0.057692307692307696,NA
71,J Edmonds,Long Beach Coast,26,26,3,2,5,NA,NA,NA,0,6,0.115,0.258,0.115,0,0,NA,NA,10,7,1.43,31,2026,hitter,3,NA,NA,NA,J Edmonds,NA,0.373,0,0.16129032258064516,0.1935483870967742,NA,0,NA
71,J Phillips,Yuba-Sutter Freebirds,20,56,14,8,16,3,0,2,5,18,0.25,0.417,0.411,0,0,NA,NA,11,12,0.92,72,2026,hitter,23,3,0,3,J Phillips,9,0.828,0.16099999999999998,0.2222222222222222,0.25,0.027777777777777776,0.06944444444444445,0.3756527777777777
71,L Terilli,Modesto Roadsters,41,144,35,17,44,4,1,3,8,40,0.243,0.424,0.347,2,1,2,1,44,26,1.69,193,2026,hitter,50,5,1,4,L Terilli,27,0.7709999999999999,0.10399999999999998,0.22797927461139897,0.20725388601036268,0.015544041450777202,0.04145077720207254,0.36012041884816753
