rk,name,team,era,w,l,app,gs,sv,ip,h,r,er,bb,k,k_9,hr,whip,bf,wp,hbp,season,player_type,ip_raw,bb_9,hr_9,h_9,k_bb,k_pct,bb_pct,k_minus_bb_pct,gs_pct,league_era,league_fip_component,fip_constant,fip,pitcher_role,eligible,k_bb_pct,era_score,fip_score,whip_score,command_score,workload_score,pitcher_score_0_1,reliability,pitcher_signal,pitcher_z,pitcher_scout_grade
37,J Binder,Idaho Falls Chukars,7.38,4,7,16,14,0,61,87,56,50,39,53,7.82,1,2.07,305,6,5,2022,pitcher,61,5.754098360655738,0.14754098360655735,12.836065573770492,1.358974358974359,0.1737704918032787,0.1278688524590164,0.04590163934426231,0.875,6.188213484242365,1.2197287540247828,4.968484730217582,5.607828992512664,Starter,TRUE,0.04590163934426229,0.33540372670807456,0.7235772357723578,0.16352201257861634,0.2,0.7701863354037267,0.5116216048835749,0.6703296703296703,0.0077903065703084405,-0.09944284168617847,40
37,A Fishberg,Idaho Falls Chukars,7.08,4,1,34,1,1,61,64,49,48,34,71,10.48,7,1.61,294,12,10,2022,pitcher,61,5.016393442622951,1.0327868852459017,9.442622950819672,2.088235294117647,0.24149659863945577,0.11564625850340136,0.1258503401360544,0.029411764705882353,6.188213484242365,1.2197287540247828,4.968484730217582,6.296353582676598,Reliever,TRUE,0.12585034013605442,0.37888198757763975,0.5121951219512195,0.6415094339622641,0.6709677419354839,0.7701863354037267,0.575582789011016,0.6703296703296703,0.05066538604035138,0.2904498248011735,40
39,J Gonzalez,Ogden Raptors,7.5,3,1,27,4,0,60,77,59,50,26,55,8.25,6,1.72,283,4,6,2022,pitcher,60,3.9,0.9,11.55,2.1153846153846154,0.19434628975265017,0.09187279151943464,0.10247349823321554,0.14814814814814814,6.188213484242365,1.2197287540247828,4.968484730217582,6.035151396884248,Reliever,TRUE,0.10247349823321555,0.3167701863354037,0.5691056910569106,0.46540880503144655,0.5548387096774193,0.7639751552795031,0.5472627001036288,0.6666666666666666,0.031508466735752506,0.11624274596481084,40
40,J Nelson,Boise Hawks,5.92,1,0,26,0,0,59.333333333333336,77,42,39,17,38,5.76,9,1.58,274,5,5,2022,pitcher,59.1,2.5786516853932584,1.3651685393258426,11.679775280898877,2.235294117647059,0.1386861313868613,0.06204379562043796,0.07664233576642335,0,6.188213484242365,1.2197287540247828,4.968484730217582,6.771855516734435,Reliever,TRUE,0.07664233576642336,0.577639751552795,0.3333333333333333,0.6855345911949685,0.4,0.7577639751552795,0.4821973514590414,0.6641791044776119,-0.011824147165263537,-0.2778105966427222,40
41,K Serwa,Billings Mustangs,2.44,5,2,10,10,0,59,57,21,16,9,50,7.63,4,1.12,236,2,NA,2022,pitcher,59,1.3728813559322033,0.6101694915254238,8.694915254237289,5.555555555555555,0.211864406779661,0.03813559322033898,0.17372881355932202,1,6.188213484242365,1.2197287540247828,4.968484730217582,NA,Starter,TRUE,0.17372881355932204,0.9503105590062112,0.5,0.9685534591194969,0.8903225806451613,0.7515527950310559,0.730199365146572,0.6629213483146067,0.152604073524132,1.2174486122679635,50
42,K Adkins,Colorado Springs Sky Sox,6.17,4,2,38,1,0,58.333333333333336,74,49,40,25,46,7.1,8,1.7,270,11,4,2022,pitcher,58.1,3.857142857142857,1.2342857142857142,11.417142857142856,1.84,0.17037037037037037,0.0925925925925926,0.07777777777777778,0.02631578947368421,6.188213484242365,1.2197287540247828,4.968484730217582,6.665627587360438,Reliever,TRUE,0.07777777777777778,0.5341614906832298,0.35772357723577236,0.4968553459119497,0.41935483870967744,0.7453416149068323,0.4685713990659487,0.660377358490566,-0.02075473646588294,-0.359022604148266,35
43,K McGinnis,Idaho Falls Chukars,4.47,3,2,44,0,0,56.333333333333336,51,34,28,33,74,11.82,5,1.49,252,12,2,2022,pitcher,56.1,5.272189349112426,0.7988165680473372,8.14792899408284,2.242424242424242,0.29365079365079366,0.13095238095238096,0.1626984126984127,0,6.188213484242365,1.2197287540247828,4.968484730217582,5.35901727459628,Reliever,TRUE,0.1626984126984127,0.8198757763975155,0.7967479674796748,0.779874213836478,0.864516129032258,0.7391304347826086,0.803440765858988,0.6525096525096524,0.19799802868791108,1.6302471525850573,55
44,N Alexander,Missoula PaddleHeads,5.01,1,1,35,1,0,55.666666666666664,53,34,31,27,66,10.67,9,1.44,246,5,3,2022,pitcher,55.2,4.365269461077845,1.4550898203592817,8.568862275449103,2.4444444444444446,0.2682926829268293,0.1097560975609756,0.1585365853658537,0.02857142857142857,6.188213484242365,1.2197287540247828,4.968484730217582,6.315790119439138,Reliever,TRUE,0.15853658536585366,0.7577639751552795,0.4959349593495935,0.8113207547169812,0.8516129032258064,0.7329192546583851,0.6734311243287465,0.6498054474708171,0.11269648934980805,0.8545414270424004,45
45,M Dallas,Boise Hawks,7.24,2,3,30,4,0,54.666666666666664,56,46,44,32,56,9.22,5,1.61,262,6,8,2022,pitcher,54.2,5.2682926829268295,0.8231707317073171,9.219512195121952,1.75,0.21374045801526717,0.12213740458015268,0.0916030534351145,0.13333333333333333,6.188213484242365,1.2197287540247828,4.968484730217582,6.303850583876118,Reliever,TRUE,0.0916030534351145,0.35403726708074534,0.5040650406504065,0.6415094339622641,0.4774193548387097,0.7142857142857143,0.5215092778290998,0.6456692913385828,0.013887880173119581,-0.043993399714554196,40
45,F Pace,Billings Mustangs,3.13,8,3,37,0,1,54.666666666666664,66,27,19,11,47,7.74,4,1.41,237,5,1,2022,pitcher,54.2,1.8109756097560976,0.6585365853658537,10.865853658536588,4.2727272727272725,0.19831223628691985,0.04641350210970464,0.15189873417721517,0,6.188213484242365,1.2197287540247828,4.968484730217582,4.858728632656606,Reliever,TRUE,0.1518987341772152,0.9130434782608695,0.926829268292683,0.8616352201257862,0.8129032258064516,0.7142857142857143,0.8635752533729297,0.6456692913385828,0.23474937619354522,1.964452501078622,55
45,A Seidel,Missoula PaddleHeads,4.77,7,2,10,10,0,54.666666666666664,53,31,29,23,49,8.07,7,1.39,237,5,3,2022,pitcher,54.2,3.7865853658536586,1.152439024390244,8.725609756097562,2.130434782608696,0.20675105485232068,0.0970464135021097,0.10970464135021098,1,6.188213484242365,1.2197287540247828,4.968484730217582,6.26726521802246,Starter,TRUE,0.10970464135021098,0.7950310559006211,0.5284552845528455,0.8867924528301887,0.5870967741935483,0.7142857142857143,0.6438782294708171,0.6456692913385828,0.09289775446147246,0.6744978764739892,45
48,C Allen,Rocky Mountain Vibes,8.44,1,2,22,5,0,53.333333333333336,69,59,50,22,46,7.76,11,1.71,254,2,4,2022,pitcher,53.1,3.7125,1.85625,11.64375,2.090909090909091,0.1811023622047244,0.08661417322834646,0.09448818897637797,0.22727272727272727,6.188213484242365,1.2197287540247828,4.968484730217582,7.387234730217582,Reliever,TRUE,0.09448818897637795,0.2236024844720497,0.16260162601626016,0.48427672955974843,0.5161290322580645,0.7018633540372671,0.3555140055904893,0.6399999999999999,-0.09247103642208684,-1.0111883789095248,30
48,N Jenkins,Idaho Falls Chukars,4.56,5,1,42,0,7,53.333333333333336,69,32,27,16,64,10.8,6,1.59,250,2,3,2022,pitcher,53.1,2.6999999999999997,1.0125,11.64375,4,0.256,0.064,0.192,0,6.188213484242365,1.2197287540247828,4.968484730217582,5.099734730217581,Reliever,TRUE,0.192,0.8012422360248447,0.8943089430894309,0.6729559748427673,0.9290322580645162,0.7018633540372671,0.8362914648422691,0.6399999999999999,0.2152265374990522,1.786917864873067,55
50,K Kyle,Glacier Range Riders,6.45,2,4,14,11,0,53,66,40,38,38,47,7.98,9,1.96,259,1,5,2022,pitcher,53,6.452830188679245,1.528301886792453,11.20754716981132,1.236842105263158,0.1814671814671815,0.14671814671814673,0.03474903474903473,0.7857142857142857,6.188213484242365,1.2197287540247828,4.968484730217582,7.836409258519469,Starter,TRUE,0.03474903474903475,0.453416149068323,0.10569105691056911,0.27044025157232704,0.1870967741935484,0.6956521739130435,0.27910005120737497,0.6385542168674698,-0.14105659380733887,-1.4530103593199832,30
51,K Pindel,Boise Hawks,5.81,4,7,19,7,1,52.666666666666664,66,35,34,10,63,10.77,8,1.44,234,5,NA,2022,pitcher,52.2,1.7088607594936709,1.3670886075949369,11.278481012658228,6.3,0.2692307692307692,0.04273504273504273,0.22649572649572647,0.3684210526315789,6.188213484242365,1.2197287540247828,4.968484730217582,NA,Reliever,TRUE,0.2264957264957265,0.5900621118012422,0.5,0.8113207547169812,0.9870967741935484,0.6894409937888198,0.670476896148917,0.6370967741935484,0.1086102806110036,0.8173827129201432,45
52,J Leo,Rocky Mountain Vibes,8.71,3,3,12,10,0,51.666666666666664,82,57,50,15,51,8.88,17,1.88,255,4,6,2022,pitcher,51.2,2.6129032258064515,2.9612903225806453,14.283870967741937,3.4,0.2,0.0588235294117647,0.1411764705882353,0.8333333333333334,6.188213484242365,1.2197287540247828,4.968484730217582,8.491065375378872,Starter,TRUE,0.1411764705882353,0.19254658385093168,0.056910569105691054,0.3081761006289308,0.7612903225806451,0.6832298136645962,0.33720636184862773,0.6326530612244898,-0.10299189352433756,-1.1068617882660023,30
53,J Nunnally Jr,Idaho Falls Chukars,5.79,3,4,43,0,5,51.333333333333336,49,38,33,36,81,14.2,7,1.66,238,12,2,2022,pitcher,51.1,6.311688311688312,1.2272727272727273,8.59090909090909,2.25,0.3403361344537815,0.15126050420168066,0.1890756302521009,0,6.188213484242365,1.2197287540247828,4.968484730217582,5.80614706787992,Reliever,TRUE,0.18907563025210083,0.5962732919254659,0.6747967479674797,0.5534591194968553,0.9225806451612903,0.6708074534161491,0.6998428519701777,0.6311475409836065,0.12613032460412854,0.9767045556756303,50
53,F Rodriguez,Rocky Mountain Vibes,10.52,3,4,27,6,0,51.333333333333336,82,75,60,44,60,10.52,10,2.45,288,16,7,2022,pitcher,51.1,7.7142857142857135,1.7532467532467533,14.376623376623376,1.3636363636363635,0.20833333333333337,0.1527777777777778,0.05555555555555555,0.2222222222222222,6.188213484242365,1.2197287540247828,4.968484730217582,8.143809405542257,Reliever,TRUE,0.05555555555555555,0.10559006211180125,0.07317073170731707,0.10062893081761007,0.25161290322580643,0.6708074534161491,0.2061133937390417,0.6311475409836065,-0.1854858088696212,-1.857035852559633,25
55,Y Laureano,Glacier Range Riders,6.57,4,3,17,9,0,50.666666666666664,50,38,37,40,33,5.86,7,1.78,235,5,1,2022,pitcher,50.2,7.105263157894737,1.243421052631579,8.881578947368421,0.825,0.14042553191489365,0.1702127659574468,-0.02978723404255318,0.5294117647058824,6.188213484242365,1.2197287540247828,4.968484730217582,7.889537361796529,Starter,TRUE,-0.029787234042553193,0.4409937888198758,0.0975609756097561,0.39622641509433965,0.04516129032258064,0.6521739130434783,0.25165444509735563,0.628099173553719,-0.1559856377900907,-1.5887704520938997,25
55,N McBride,Boise Hawks,5.33,0,4,44,0,4,50.666666666666664,43,35,30,29,64,11.37,6,1.42,224,9,NA,2022,pitcher,50.2,5.151315789473684,1.0657894736842106,7.638157894736843,2.206896551724138,0.2857142857142857,0.12946428571428573,0.15624999999999997,0,6.188213484242365,1.2197287540247828,4.968484730217582,NA,Reliever,TRUE,0.15625,0.6894409937888198,0.5,0.8427672955974843,0.8387096774193549,0.6521739130434783,0.6532609010684641,0.628099173553719,0.09626304529920061,0.705100786939591,45
55,D Ragins,Billings Mustangs,8.17,2,3,25,8,0,50.666666666666664,62,49,46,32,52,9.24,3,1.86,252,3,7,2022,pitcher,50.2,5.684210526315789,0.5328947368421053,11.013157894736842,1.625,0.2063492063492063,0.12698412698412698,0.07936507936507936,0.32,6.188213484242365,1.2197287540247828,4.968484730217582,5.994800519691266,Reliever,TRUE,0.07936507936507936,0.2484472049689441,0.5934959349593496,0.34591194968553457,0.4258064516129032,0.6521739130434783,0.4922440269767373,0.628099173553719,-0.004871520246016239,-0.21458556517587424,40
58,C Williams,Colorado Springs Sky Sox,6.84,1,4,12,11,0,50,80,46,38,15,34,6.12,6,1.9,248,6,5,2022,pitcher,50,2.7,1.08,14.4,2.2666666666666666,0.13709677419354838,0.06048387096774194,0.07661290322580644,0.9166666666666666,6.188213484242365,1.2197287540247828,4.968484730217582,6.368484730217581,Starter,TRUE,0.07661290322580645,0.391304347826087,0.4796747967479675,0.29559748427672955,0.3935483870967742,0.6459627329192547,0.4557294066580161,0.625,-0.027669120838739944,-0.4218998697667545,35
59,B Knoten,Rocky Mountain Vibes,7.61,1,5,12,11,0,49.666666666666664,78,47,42,22,30,5.44,3,2.01,251,6,10,2022,pitcher,49.2,3.986577181208054,0.5436241610738255,14.134228187919463,1.3636363636363635,0.1195219123505976,0.08764940239043825,0.03187250996015936,0.9166666666666666,6.188213484242365,1.2197287540247828,4.968484730217582,6.478551844311541,Starter,TRUE,0.03187250996015936,0.2919254658385093,0.42276422764227645,0.23270440251572327,0.17419354838709677,0.639751552795031,0.3669663937809333,0.6234309623430963,-0.08293726914912525,-0.9244912581188325,35
60,S Hellinger,Missoula PaddleHeads,2.01,1,1,39,0,17,49.333333333333336,37,11,11,13,74,13.5,NA,1.01,196,3,1,2022,pitcher,49.1,2.3716216216216215,NA,6.75,5.6923076923076925,0.3775510204081632,0.0663265306122449,0.3112244897959183,0,6.188213484242365,1.2197287540247828,4.968484730217582,NA,Reliever,TRUE,0.3112244897959184,0.9627329192546584,0.5,0.9748427672955975,0.9935483870967742,0.6273291925465838,0.7347032709191009,0.6218487394957982,0.14594993317658375,1.1569379250493104,50
60,B Spears,Boise Hawks,7.11,2,3,13,9,0,49.333333333333336,67,47,39,21,46,8.39,6,1.78,238,3,7,2022,pitcher,49.1,3.8310810810810807,1.0945945945945943,12.222972972972972,2.1904761904761907,0.19327731092436976,0.08823529411764706,0.10504201680672268,0.6923076923076923,6.188213484242365,1.2197287540247828,4.968484730217582,6.3874036491365,Starter,TRUE,0.10504201680672269,0.36645962732919257,0.4715447154471545,0.39622641509433965,0.567741935483871,0.6273291925465838,0.49085723776643636,0.6218487394957982,-0.005685415170451338,-0.22198687302768227,40
62,C Stratton,Ogden Raptors,4.22,5,2,36,2,0,49,47,28,23,22,53,9.73,1,1.41,221,7,3,2022,pitcher,49,4.040816326530612,0.1836734693877551,8.63265306122449,2.409090909090909,0.2398190045248869,0.0995475113122172,0.14027149321266968,0.05555555555555555,6.188213484242365,1.2197287540247828,4.968484730217582,4.6011377914420715,Reliever,TRUE,0.14027149321266968,0.84472049689441,0.967479674796748,0.8616352201257862,0.7483870967741936,0.6211180124223602,0.842708587683632,0.620253164556962,0.21256608603161983,1.7627245448951494,55
63,K De La Cruz,Colorado Springs Sky Sox,8.69,3,6,12,12,0,48.666666666666664,54,48,47,37,41,7.58,5,1.87,236,9,4,2022,pitcher,48.2,6.842465753424658,0.9246575342465754,9.986301369863014,1.108108108108108,0.17372881355932204,0.15677966101694915,0.01694915254237289,1,6.188213484242365,1.2197287540247828,4.968484730217582,7.146566921998404,Starter,TRUE,0.01694915254237288,0.19875776397515527,0.21951219512195122,0.3333333333333333,0.14193548387096774,0.6149068322981367,0.27157499759730114,0.6186440677966102,-0.14131377267285608,-1.455349064107942,30
64,B Smith,Billings Mustangs,5.4,3,1,35,0,0,48.333333333333336,57,39,29,26,49,9.12,8,1.72,232,3,4,2022,pitcher,48.1,4.841379310344827,1.489655172413793,10.613793103448277,1.8846153846153848,0.21120689655172417,0.11206896551724138,0.09913793103448276,0,6.188213484242365,1.2197287540247828,4.968484730217582,6.954691626769305,Reliever,TRUE,0.09913793103448276,0.6521739130434783,0.2682926829268293,0.46540880503144655,0.5483870967741935,0.6086956521739131,0.4526658078113238,0.6170212765957447,-0.029206203690885304,-0.43587762419292814,35
65,M Quigley,Great Falls Voyagers,4.15,4,0,40,0,13,47.666666666666664,48,24,22,12,44,8.31,3,1.26,206,4,1,2022,pitcher,47.2,2.265734265734266,0.5664335664335665,9.062937062937063,3.6666666666666665,0.21359223300970873,0.05825242718446602,0.1553398058252427,0,6.188213484242365,1.2197287540247828,4.968484730217582,4.758694520427372,Reliever,TRUE,0.1553398058252427,0.8571428571428571,0.9512195121951219,0.9559748427672956,0.832258064516129,0.6024844720496895,0.8614810014368861,0.6137339055793992,0.22185314680461254,1.8471781933400975,55
66,M Harris,Billings Mustangs,4.4,2,0,30,1,0,47,55,25,23,9,45,8.62,5,1.36,197,3,2,2022,pitcher,47,1.7234042553191489,0.9574468085106383,10.53191489361702,5,0.22842639593908629,0.04568527918781726,0.18274111675126903,0.03333333333333333,6.188213484242365,1.2197287540247828,4.968484730217582,5.138697496175029,Reliever,TRUE,0.18274111675126903,0.8260869565217391,0.8861788617886179,0.8930817610062893,0.9096774193548387,0.5962732919254659,0.8390692419541246,0.6103896103896104,0.20696434249147863,1.7117840276333685,55
67,J Cunningham,Billings Mustangs,6.02,1,2,26,3,0,46.333333333333336,62,39,31,14,32,6.22,1,1.64,221,5,6,2022,pitcher,46.1,2.719424460431654,0.19424460431654675,12.0431654676259,2.2857142857142856,0.14479638009049775,0.06334841628959276,0.081447963800905,0.11538461538461539,6.188213484242365,1.2197287540247828,4.968484730217582,5.162729334534128,Reliever,TRUE,0.08144796380090498,0.5527950310559007,0.8699186991869918,0.5974842767295597,0.43870967741935485,0.5900621118012422,0.6668864142601951,0.6069868995633187,0.10129786717103546,0.7508858944930386,45
68,C Thompson,Missoula PaddleHeads,3.35,7,1,37,0,0,45.666666666666664,46,20,17,14,43,8.47,6,1.31,197,7,3,2022,pitcher,45.2,2.759124087591241,1.1824817518248176,9.065693430656935,3.0714285714285716,0.2182741116751269,0.07106598984771574,0.14720812182741116,0,6.188213484242365,1.2197287540247828,4.968484730217582,5.91009056963364,Reliever,TRUE,0.14720812182741116,0.9006211180124224,0.6260162601626016,0.9245283018867925,0.7806451612903226,0.5838509316770186,0.7216591739652005,0.6035242290748899,0.13377668208472454,1.046238157569199,50
69,R Romano,Idaho Falls Chukars,4.87,3,2,10,7,0,44.333333333333336,50,32,24,13,37,7.51,3,1.42,201,6,2,2022,pitcher,44.1,2.6390977443609023,0.6090225563909775,10.150375939849624,2.8461538461538463,0.18407960199004977,0.06467661691542288,0.11940298507462686,0.7,6.188213484242365,1.2197287540247828,4.968484730217582,5.194048639992018,Starter,TRUE,0.11940298507462686,0.7701863354037267,0.8536585365853658,0.8427672955974843,0.6129032258064516,0.577639751552795,0.7504947023986633,0.5964125560538116,0.14939818573552566,1.1882952636605908,50
70,T Schoeninger,Colorado Springs Sky Sox,9.78,2,5,11,11,0,42.333333333333336,71,54,46,17,31,6.59,6,2.08,218,9,4,2022,pitcher,42.1,3.614173228346457,1.2755905511811023,15.094488188976378,1.8235294117647056,0.14220183486238533,0.0779816513761468,0.06422018348623854,1,6.188213484242365,1.2197287540247828,4.968484730217582,6.8346264625010456,Starter,TRUE,0.06422018348623854,0.14285714285714285,0.3008130081300813,0.15723270440251572,0.3032258064516129,0.5714285714285714,0.3038364921254638,0.5852534562211981,-0.11480537096804651,-1.214289885845019,30
71,B Bonvillain,Billings Mustangs,1.73,3,2,41,1,10,41.666666666666664,30,9,8,7,62,13.39,1,0.89,166,3,6,2022,pitcher,41.2,1.512,0.21600000000000005,6.48,8.857142857142858,0.3734939759036144,0.04216867469879518,0.3313253012048193,0.024390243902439025,6.188213484242365,1.2197287540247828,4.968484730217582,3.2404847302175814,Reliever,TRUE,0.3313253012048193,0.968944099378882,1,0.9874213836477987,1,0.5652173913043478,0.9288663619672642,0.5813953488372093,0.24934090812050247,2.0971433639634762,55
72,S Kiley,Billings Mustangs,5.01,3,1,12,7,0,41.333333333333336,40,24,23,19,29,6.31,4,1.43,184,2,6,2022,pitcher,41.1,4.137096774193548,0.8709677419354839,8.709677419354838,1.5263157894736843,0.15760869565217392,0.1032608695652174,0.05434782608695653,0.5833333333333334,6.188213484242365,1.2197287540247828,4.968484730217582,6.637839568927259,Starter,TRUE,0.05434782608695652,0.7577639751552795,0.3821138211382114,0.8364779874213837,0.23225806451612904,0.5590062111801242,0.48046046805095927,0.5794392523364486,-0.011321971783556312,-0.27324396957081354,40
73,B Demco,Great Falls Voyagers,5.58,4,3,34,0,1,40.333333333333336,31,27,25,36,64,14.28,3,1.66,199,4,13,2022,pitcher,40.1,8.033057851239668,0.6694214876033058,6.917355371900826,1.7777777777777777,0.32160804020100503,0.18090452261306533,0.1407035175879397,0,6.188213484242365,1.2197287540247828,4.968484730217582,6.406501259143202,Reliever,TRUE,0.1407035175879397,0.6149068322981367,0.4634146341463415,0.5534591194968553,0.7548387096774194,0.546583850931677,0.5659031100281781,0.5734597156398104,0.03779277873653812,0.17339032897364798,40
73,T Walker,Idaho Falls Chukars,8.48,3,4,9,9,0,40.333333333333336,56,40,38,17,36,8.03,7,1.81,194,6,4,2022,pitcher,40.1,3.7933884297520657,1.56198347107438,12.49586776859504,2.1176470588235294,0.18556701030927836,0.08762886597938144,0.09793814432989692,1,6.188213484242365,1.2197287540247828,4.968484730217582,7.001542581457251,Starter,TRUE,0.0979381443298969,0.2111801242236025,0.24390243902439024,0.3836477987421384,0.535483870967742,0.546583850931677,0.35668712595081026,0.5734597156398104,-0.0821841599997723,-0.9176427172408522,35
