"player_name","team","season","gp","pa","ab","h","x2b","x3b","hr","bb","hbp","sf","k","x1b","avg","obp","slg","ops","iso","bb_rate","k_rate","hr_rate","xbh","xbh_rate","woba","lg_obp","lg_slg","ops_plus","name_key","iso_pct","hr_pct","bb_pct","k_pct","power_score","discipline_score","scout_score","power_grade","discipline_grade","scout_grade","alumni_name","organization","signed_by_mlb_org"
"A Shaver","Billings Mustangs",2026,90,411,350,153,29,14,20,35,12,7,60,90,0.437142857142857,0.495049504950495,0.771428571428571,1.26647807637907,0.334285714285714,0.0851581508515815,0.145985401459854,0.048661800486618,63,0.153284671532847,0.530289603960396,0.450384809487762,0.58938642643552,141,"ashaver",0.950600801068091,0.817089452603471,0.267022696929239,0.707610146862483,0.897196261682243,0.465287049399199,0.746028037383178,73.8317757009346,48.2701277631312,68.2237828624443,NA,NA,0
"A Shumaker","Grand Junction Jackalopes",2023,27,97,79,29,6,1,0,8,8,0,20,22,0.367088607594937,0.473684210526316,0.468354430379747,0.942038640906063,0.10126582278481,0.0824742268041237,0.206185567010309,0,7,0.0721649484536082,0.421831578947368,0.415712620826764,0.519508091651979,104,"ashumaker",0.2456608811749,0,0.241655540720961,0.347129506008011,0.14739652870494,0.289118825100134,0.196999332443258,28.8437917222964,37.5664165483675,32.7341769420801,NA,NA,0
"A Shumaker","Grand Junction Jackalopes",2024,29,93,78,26,2,0,1,11,0,1,17,23,0.333333333333333,0.411111111111111,0.397435897435897,0.808547008547009,0.0641025641025641,0.118279569892473,0.182795698924731,0.010752688172043,3,0.032258064516129,0.362855555555556,0.424262617051871,0.536937901498929,71,"ashumaker",0.157543391188251,0.226969292389853,0.583444592790387,0.475300400534045,0.185313751668892,0.534779706275033,0.307626835781041,31.1188251001335,52.4923950517137,39.8852174288273,NA,NA,0
"A Swenda","Great Falls Voyagers",2025,67,291,234,73,17,3,7,43,7,7,61,46,0.311965811965812,0.422680412371134,0.5,0.922680412371134,0.188034188034188,0.147766323024055,0.209621993127148,0.0240549828178694,27,0.0927835051546392,0.401147766323024,0.430165036674817,0.545487286609522,90,"aswenda",0.57543391188251,0.440587449933244,0.803738317757009,0.333778371161549,0.521495327102804,0.592256341789052,0.546261682242991,51.2897196261682,55.9845873048063,55.3107436055104,NA,NA,0
"B Barrera","Oakland Ballers",2024,89,407,348,124,22,0,23,53,2,4,63,79,0.35632183908046,0.43980343980344,0.617816091954023,1.05761953175746,0.261494252873563,0.13022113022113,0.154791154791155,0.0565110565110565,45,0.110565110565111,0.45319656019656,0.424262617051871,0.536937901498929,119,"bbarrera",0.842456608811749,0.882510013351135,0.680907877169559,0.652870493991989,0.858477970627503,0.668291054739653,0.791912550066756,71.5086782376502,60.6043398904887,71.1897903923536,NA,NA,0
"B Bishop","RedPocket Mobiles",2026,61,276,234,72,19,4,12,35,4,3,61,37,0.307692307692308,0.402173913043478,0.576923076923077,0.979096989966555,0.269230769230769,0.126811594202899,0.221014492753623,0.0434782608695652,35,0.126811594202899,0.419271739130435,0.450384809487762,0.58938642643552,87,"bbishop",0.857142857142857,0.748998664886515,0.646194926568758,0.260347129506008,0.81388518024032,0.472563417890521,0.694422563417891,68.8331108144192,48.7122287568445,64.8879683269146,NA,NA,0
"B Blackford","Yuba-Sutter Freebirds",2024,83,343,285,93,26,1,13,44,3,6,78,53,0.326315789473684,0.414201183431953,0.56140350877193,0.975604692203882,0.235087719298246,0.128279883381924,0.227405247813411,0.0379008746355685,40,0.116618075801749,0.418831360946746,0.424262617051871,0.536937901498929,102,"bblackford",0.766355140186916,0.675567423230975,0.65954606141522,0.226969292389853,0.730040053404539,0.464886515353805,0.637236315086782,63.8024032042724,48.2457919286149,61.1914085676991,NA,NA,0
"B Bohning","Idaho Falls Chukars",2022,25,106,85,30,2,1,0,15,4,1,17,27,0.352941176470588,0.466666666666667,0.4,0.866666666666667,0.0470588235294118,0.141509433962264,0.160377358490566,0,3,0.0283018867924528,0.394019047619048,0.403219653620203,0.505468647871367,95,"bbohning",0.11214953271028,0,0.76502002670227,0.624833110814419,0.0672897196261682,0.701935914552737,0.289415887850467,24.0373831775701,62.6485499898601,38.7080488041684,NA,NA,0
"B Bohning","Ogden Raptors",2022,22,84,71,21,6,0,1,6,6,0,16,14,0.295774647887324,0.397590361445783,0.422535211267606,0.820125572713389,0.126760563380282,0.0714285714285714,0.19047619047619,0.0119047619047619,7,0.0833333333333333,0.369048192771084,0.403219653620203,0.505468647871367,82,"bbohning",0.344459279038718,0.238985313751669,0.174899866488652,0.432576769025367,0.302269692923899,0.290854472630174,0.298274365821095,38.1361815754339,37.6718718312715,39.2806671197558,NA,NA,0
"B Broussard","Billings Mustangs",2021,70,262,220,46,0,0,4,42,0,0,58,42,0.209090909090909,0.33587786259542,0.263636363636364,0.599514226231783,0.0545454545454545,0.16030534351145,0.221374045801527,0.0152671755725191,4,0.0152671755725191,0.285038167938931,0.386737115479336,0.403905188465603,52,"bbroussard",0.130841121495327,0.293724966622163,0.867823765020027,0.256341789052069,0.195994659546061,0.592656875834446,0.334826435246996,31.7596795727637,56.0089231393227,41.6434188808699,NA,NA,0
"B Brown","Idaho Falls Chukars",2023,59,274,225,79,15,4,3,39,9,0,58,57,0.351111111111111,0.465201465201465,0.493333333333333,0.958534798534798,0.142222222222222,0.142335766423358,0.211678832116788,0.010948905109489,22,0.0802919708029197,0.424380952380952,0.415712620826764,0.519508091651979,107,"bbrown",0.399198931909212,0.229639519359146,0.769025367156208,0.325767690253672,0.331375166889186,0.569559412550067,0.414739652870494,39.8825100133511,54.6055566822146,46.8090660970689,NA,NA,0
"B Cannon","Modesto Roadsters",2026,92,438,334,105,19,2,18,95,4,5,72,66,0.31437125748503,0.465753424657534,0.544910179640719,1.01066360429825,0.230538922155689,0.21689497716895,0.164383561643836,0.0410958904109589,39,0.089041095890411,0.438915525114155,0.450384809487762,0.58938642643552,96,"bcannon",0.753004005340454,0.714285714285714,0.978638184245661,0.592790387182911,0.737516688918558,0.805006675567423,0.761138184245661,64.2510013351135,68.9109714053944,69.2005135009763,NA,NA,0
"B Capps","Glacier Range Riders",2026,5,25,21,8,5,0,1,4,0,0,1,2,0.380952380952381,0.48,0.761904761904762,1.24190476190476,0.380952380952381,0.16,0.04,0.04,6,0.24,0.51968,0.450384809487762,0.58938642643552,136,"bcapps",0.979973297730307,0.699599465954606,0.863818424566088,0.979973297730307,0.867823765020027,0.916088117489987,0.884716288384513,72.0694259012016,75.6601095112553,77.1886900331186,NA,NA,0
"B Carson","Oakland Ballers",2024,87,413,350,111,24,3,13,59,2,1,98,71,0.317142857142857,0.41747572815534,0.514285714285714,0.931761442441054,0.197142857142857,0.142857142857143,0.23728813559322,0.0314769975786925,40,0.0968523002421308,0.407444174757282,0.424262617051871,0.536937901498929,94,"bcarson",0.618157543391188,0.55807743658211,0.773030707610147,0.176234979973298,0.594125500667557,0.504472630173565,0.56274699599466,55.6475300400534,50.6509835733117,56.3763660096875,NA,NA,0
"B Carson","Rocky Mountain Vibes",2023,18,91,70,27,8,0,2,17,0,2,15,17,0.385714285714286,0.49438202247191,0.585714285714286,1.0800963081862,0.2,0.186813186813187,0.164835164835165,0.021978021978022,10,0.10989010989011,0.462876404494382,0.415712620826764,0.519508091651979,132,"bcarson",0.628838451268358,0.416555407209613,0.946595460614152,0.591455273698264,0.54392523364486,0.786782376502003,0.62892523364486,52.6355140186916,67.8036909349017,60.6541743529996,NA,NA,0
"B Cermenelli","Missoula PaddleHeads",2026,57,291,249,92,24,1,9,35,3,4,23,58,0.369477911646586,0.446735395189003,0.582329317269076,1.02906471245808,0.21285140562249,0.120274914089347,0.0790378006872852,0.0309278350515464,34,0.116838487972509,0.442780068728522,0.450384809487762,0.58938642643552,98,"bcermenelli",0.682242990654206,0.551401869158878,0.600801068090788,0.950600801068091,0.629906542056075,0.758210947930574,0.67481308411215,57.7943925233645,66.0677347394038,63.6203976396216,NA,NA,0
"B Crosby","Colorado Springs Sky Sox",2022,76,331,295,89,19,6,11,28,8,0,91,53,0.301694915254237,0.377643504531722,0.51864406779661,0.896287572328332,0.216949152542373,0.0845921450151057,0.274924471299094,0.0332326283987915,36,0.108761329305136,0.390078549848943,0.403219653620203,0.505468647871367,96,"bcrosby",0.702269692923899,0.595460614152203,0.257676902536716,0.0734312416555407,0.65954606141522,0.174766355140187,0.489873164218959,59.5727636849132,30.6185357939566,51.6657497006376,NA,NA,0
"B Crosby","Rocky Mountain Vibes",2023,73,334,276,85,16,3,6,43,13,2,76,60,0.307971014492754,0.422155688622754,0.452898550724638,0.875054239347392,0.144927536231884,0.12874251497006,0.227544910179641,0.0179640718562874,25,0.0748502994011976,0.38959880239521,0.415712620826764,0.519508091651979,89,"bcrosby",0.408544726301736,0.35781041388518,0.664886515353805,0.225634178905207,0.388251001335113,0.467222963951936,0.415891188251001,43.2950600801068,48.3877509632935,46.883502162961,NA,NA,0
"B Daniel","Great Falls Voyagers",2021,37,154,137,39,0,0,3,17,0,0,36,36,0.284671532846715,0.363636363636364,0.35036496350365,0.714001327140013,0.0656934306569343,0.11038961038961,0.233766233766234,0.0194805194805195,3,0.0194805194805195,0.324681818181818,0.386737115479336,0.403905188465603,81,"bdaniel",0.160213618157543,0.387182910547397,0.512683578104139,0.18958611481976,0.251001335113485,0.367289719626168,0.291702269692924,35.0600801068091,42.3159602514703,38.855842152389,NA,NA,0
"B Daniel","Great Falls Voyagers",2022,88,410,338,108,20,4,12,59,11,2,81,72,0.319526627218935,0.434146341463415,0.50887573964497,0.943022081108385,0.189349112426036,0.14390243902439,0.197560975609756,0.0292682926829268,36,0.0878048780487805,0.413863414634146,0.403219653620203,0.505468647871367,108,"bdaniel",0.580774365821095,0.528704939919893,0.783711615487316,0.395193591455274,0.559946595460614,0.608878504672897,0.577072763684913,53.5967957276368,56.9945244372338,57.3023938207277,NA,NA,0
"B Dansereau","Ogden Raptors",2022,86,391,335,115,23,6,12,32,19,5,77,74,0.343283582089552,0.424552429667519,0.555223880597015,0.979776310264534,0.211940298507463,0.0818414322250639,0.19693094629156,0.030690537084399,41,0.104859335038363,0.423659846547315,0.403219653620203,0.505468647871367,115,"bdansereau",0.678237650200267,0.548731642189586,0.237650200267023,0.400534045393859,0.626435246995995,0.310947930574099,0.516014686248331,57.5861148197597,38.8927195295072,53.3555562747446,NA,NA,0
"B Demco","Great Falls Voyagers",2022,36,2,2,1,0,0,0,0,0,0,1,1,0.5,0.5,0.5,1,0,0,0.5,0,0,0,0.444,0.403219653620203,0.505468647871367,123,"bdemco",0,0,0,0.00801068090787715,0,0.00360480640854472,0.00126168224299065,20,20.2190225106469,20.0815560374122,NA,NA,0
"B Donovan","Billings Mustangs",2023,62,164,149,43,3,1,4,11,2,1,46,35,0.288590604026846,0.343558282208589,0.402684563758389,0.746242845966978,0.114093959731544,0.0670731707317073,0.280487804878049,0.024390243902439,8,0.0487804878048781,0.330963190184049,0.415712620826764,0.519508091651979,60,"bdonovan",0.292389853137517,0.447263017356475,0.146862483311081,0.0667556742323098,0.3543391188251,0.110814419225634,0.269105473965287,41.260347129506,26.7329142161833,37.395169207202,NA,NA,0
"B Evans","Billings Mustangs",2023,30,113,96,29,6,0,2,7,4,4,15,21,0.302083333333333,0.36036036036036,0.427083333333333,0.787443693693694,0.125,0.0619469026548672,0.132743362831858,0.0176991150442478,8,0.0707964601769911,0.34409009009009,0.415712620826764,0.519508091651979,69,"bevans",0.336448598130841,0.347129506008011,0.12283044058745,0.778371161548732,0.340720961281709,0.417823765020027,0.36770694259012,40.4432576769025,45.3863313729467,43.7688382579803,NA,NA,0
"B Fitzgerald","Glacier Range Riders",2023,77,307,268,82,23,2,13,29,6,4,80,44,0.305970149253731,0.381107491856678,0.552238805970149,0.933346297826827,0.246268656716418,0.0944625407166124,0.260586319218241,0.0423452768729642,38,0.123778501628664,0.401276872964169,0.415712620826764,0.519508091651979,98,"bfitzgerald",0.798397863818425,0.731642189586115,0.352469959946595,0.106809078771696,0.771695594125501,0.241922563417891,0.586275033377837,66.30173564753,34.6988440478605,57.8972350777264,NA,NA,0
"B Fitzgerald","Glacier Range Riders",2024,77,315,254,75,23,1,17,38,18,2,69,34,0.295275590551181,0.419871794871795,0.594488188976378,1.01435998384817,0.299212598425197,0.120634920634921,0.219047619047619,0.053968253968254,41,0.13015873015873,0.435814102564103,0.424262617051871,0.536937901498929,110,"bfitzgerald",0.906542056074766,0.862483311081442,0.602136181575434,0.275033377837116,0.888918558077437,0.454939919893191,0.737026034712951,73.3351134846462,47.6414520381261,67.6418870082096,NA,NA,0
"B Harding","Grand Junction Jackalopes",2024,25,99,81,27,3,0,0,14,3,1,12,24,0.333333333333333,0.444444444444444,0.37037037037037,0.814814814814815,0.037037037037037,0.141414141414141,0.121212121212121,0,3,0.0303030303030303,0.373242424242424,0.424262617051871,0.536937901498929,74,"bharding",0.0974632843791722,0,0.763684913217624,0.831775700934579,0.0584779706275033,0.794325767690254,0.316024699599466,23.5086782376502,68.2620158182924,40.4280613180578,NA,NA,0
"B Held","Great Falls Voyagers",2023,35,6,6,3,0,0,0,0,0,0,2,3,0.5,0.5,0.5,1,0,0,0.333333333333333,0,0,0,0.444,0.415712620826764,0.519508091651979,117,"bheld",0,0,0,0.0333778371161548,0,0.0150200267022697,0.00525700934579439,20,20.9125937943622,20.3398168225509,NA,NA,0
"B Huber","Glacier Range Riders",2023,17,66,55,17,4,0,1,10,1,0,18,12,0.309090909090909,0.424242424242424,0.436363636363636,0.860606060606061,0.127272727272727,0.151515151515152,0.272727272727273,0.0151515151515152,5,0.0757575757575758,0.38580303030303,0.415712620826764,0.519508091651979,86,"bhuber",0.351134846461949,0.289719626168224,0.822429906542056,0.0801068090787717,0.326568758344459,0.488384512683578,0.383204272363151,39.5941255006676,49.6734942202393,44.7705966751891,NA,NA,0
"B Hueth","Idaho Falls Chukars",2022,64,291,254,81,21,3,2,33,0,4,32,55,0.318897637795276,0.391752577319588,0.448818897637795,0.840571474957383,0.12992125984252,0.11340206185567,0.109965635738832,0.00687285223367697,26,0.0893470790378007,0.368903780068729,0.403219653620203,0.505468647871367,86,"bhueth",0.361815754339119,0.180240320427236,0.540720961281709,0.870493991989319,0.289185580774366,0.689118825100134,0.429162216288385,37.3511348464619,61.8698032853377,47.7413508527784,NA,NA,0
"B Lada","Yuba-Sutter Freebirds",2024,87,388,342,112,25,4,17,22,15,7,80,66,0.327485380116959,0.386010362694301,0.573099415204678,0.959109777898979,0.245614035087719,0.0567010309278351,0.206185567010309,0.0438144329896907,46,0.118556701030928,0.410813471502591,0.424262617051871,0.536937901498929,98,"blada",0.795727636849132,0.753004005340454,0.0974632843791722,0.347129506008011,0.778638184245661,0.20981308411215,0.579549399198932,66.7182910547397,32.7479213141351,57.4624853015739,NA,NA,0
"B Lada","Yuba-Sutter Freebirds",2025,89,433,391,122,19,2,21,31,7,3,81,80,0.312020460358056,0.37037037037037,0.531969309462916,0.902339679833286,0.219948849104859,0.0715935334872979,0.187066974595843,0.0484988452655889,42,0.0969976905311778,0.391171296296296,0.430165036674817,0.545487286609522,84,"blada",0.722296395193591,0.811748998664886,0.176234979973298,0.448598130841122,0.758077436582109,0.298798397863818,0.597329773030708,65.4846461949266,38.1545325491787,58.6118213102905,NA,NA,0
"B Marine","Yuba-Sutter Freebirds",2024,84,381,337,129,21,1,9,38,2,3,65,98,0.382789317507418,0.444736842105263,0.531157270029674,0.975894112134937,0.148367952522255,0.099737532808399,0.170603674540682,0.0236220472440945,31,0.0813648293963255,0.426063157894737,0.424262617051871,0.536937901498929,104,"bmarine",0.427236315086782,0.43524699599466,0.411214953271028,0.555407209612817,0.430440587449933,0.476101468624833,0.446421895861148,45.826435246996,48.927195295072,48.857028814309,NA,NA,0
"B McConnell","Glacier Range Riders",2022,90,430,375,111,17,1,4,38,6,5,58,89,0.296,0.365566037735849,0.378666666666667,0.744232704402516,0.0826666666666667,0.0883720930232558,0.134883720930233,0.00930232558139534,22,0.0511627906976744,0.333044811320755,0.403219653620203,0.505468647871367,66,"bmcconnell",0.193591455273698,0.208277703604806,0.30173564753004,0.767690253671562,0.199465954606142,0.511415220293725,0.308648197596796,31.9679572763685,51.072804704928,39.9512389829229,NA,NA,0
"B McPherson","Billings Mustangs",2023,10,10,7,3,0,0,0,2,0,1,3,3,0.428571428571429,0.5,0.428571428571429,0.928571428571429,0,0.2,0.3,0,0,0,0.4044,0.415712620826764,0.519508091651979,103,"bmcpherson",0,0,0.966622162883845,0.0507343124165555,0,0.554472630173565,0.194065420560748,20,53.688906915433,32.5445267915898,NA,NA,0
"B Nigh","Boise Hawks",2026,24,110,79,27,5,1,5,23,4,3,20,16,0.341772151898734,0.495412844036697,0.620253164556962,1.11566600859366,0.278481012658228,0.209090909090909,0.181818181818182,0.0454545454545454,11,0.1,0.47194495412844,0.450384809487762,0.58938642643552,115,"bnigh",0.873164218958612,0.769025367156208,0.973297730307076,0.484646194926569,0.83150867823765,0.753404539385848,0.80417222963952,69.890520694259,65.7757047252079,71.9822647982135,NA,NA,0
"B Norman","Great Falls Voyagers",2021,53,175,158,55,0,0,13,17,0,0,28,42,0.348101265822785,0.411428571428571,0.594936708860759,1.00636528028933,0.246835443037975,0.0971428571428571,0.16,0.0742857142857143,13,0.0742857142857143,0.436222857142857,0.386737115479336,0.403905188465603,154,"bnorman",0.802403204272363,0.959946595460614,0.377837116154873,0.626168224299065,0.865420560747663,0.48958611481976,0.733878504672897,71.9252336448598,49.7465017237883,67.4384284281045,"Ben Norman","Chicago White Sox",1
"B O'Saben","Glacier Range Riders",2024,4,15,13,5,1,0,0,1,1,0,1,4,0.384615384615385,0.466666666666667,0.461538461538462,0.928205128205128,0.0769230769230769,0.0666666666666667,0.0666666666666667,0,1,0.0666666666666667,0.415666666666667,0.424262617051871,0.536937901498929,96,"bo'saben",0.186915887850467,0,0.138851802403204,0.963951935914553,0.11214953271028,0.510146862483311,0.251448598130841,26.7289719626168,50.9957412289596,36.2538161968564,NA,NA,0
